gene,entrez_gene_id
Meis1,100751815
LOC107977033,107977033
Ereg,100771728
LOC113837212,113837212
Rrp1,100768977
LOC100767360,100767360
Slc16a11,103159167
Syne4,100754127
Arel1,100771045
Farp1,100761407
LOC103160498,103160498
Kifbp,100770903
Srpx,100765667
Exoc6b,100757038
Pcdhb14,100750434
LOC100755418,100755418
Pold4,100761682
Samd9l,100759866
Timm17a,100755745
Flvcr2,100760195
Sh3bgrl,100774610
Rnf165,100769567
LOC100756612,100756612
Ephb4,100769535
Lrmda,100764434
LOC100752983,100752983
Sorcs3,100771459
Il4i1,100773063
Tsga10ip,100769894
Myo1b,100753394
Maml2,100762611
Fbxw7,100761759
Fxr2,100757950
Spn,100752546
Pole2,100754280
Slc4a4,113839441
Thap4,100754670
Ube2j2,100768172
LOC100753804,100753804
Dnase1l3,100769677
LOC113838601,113838601
Atad5,100771634
Hivep3,100755083
Rbis,100771656
LOC100774501,100774501
Ythdf3,100751287
Zc3h12b,100774530
LOC113838533,113838533
Rbm34,100761330
Rbks,100762399
LOC100752185,100752185
Arrb1,100754574
Ca6,100754196
Asrgl1,100754434
Crat,100762198
Kmt5c,100772952
Abcb6,100768549
Slc52a3,100759942
LOC113836680,113836680
Gigyf1,100753362
Gorasp1,100755976
LOC100772282,100772282
LOC113831761,113831761
Atg3,100765208
Ccdc187,113836471
Rpl28,100774114
LOC100763954,100763954
Col15a1,100772437
LOC100770091,100770091
Ubap2,100769902
Vipr1,100767840
Sertad2,100753488
Nop58,100764223
Akap3,100773279
Zscan26,100765931
Smad6,100758934
Cep170b,100769745
Map4k2,100761105
LOC100767921,100767921
Tfam,100773498
Ccdc142,100764197
LOC100755740,100755740
Sucnr1,100771524
Adam12,100759770
Itgax,100757452
Tecrl,100767329
Dusp7,100765417
Scamp3,100756052
Trip13,100761136
Hmgxb3,100764075
Gskip,100770423
Vps33a,100769368
Runx1,100758283
Depdc7,100771553
E2f8,100760871
Trmt2b,100751250
Eif6,100689224
LOC113834557,113834557
LOC100760601,100760601
Ptp4a2,100755257
Elac1,100771025
Exoc2,100755817
Hpx,100753194
Znf236,100764693
Mindy1,100766575
Tbcb,100770447
LOC113838701,113838701
Wdcp,100760958
Hebp1,100752514
Nedd4l,100769118
Golph3l,100764832
Frmd6,100759547
Slc4a11,100767829
LOC100774062,100774062
LOC100760876,100760876
Lsm8,100756548
Nop9,100769858
LOC100756502,100756502
Akr1b1,100751272
Cep295nl,100767828
Idi1,100752366
Tgfb1,100773359
Dbf4,100689339
LOC107977609,107977609
Ddx42,100771386
Orc3,100768718
Tmem170a,100768282
U2surp,100767131
Serpinh1,100689327
Ddx46,100763282
Cbx4,100756554
Dnajc4,100756870
Ggps1,100767405
Lats1,100758732
Wdr45b,100752879
Mettl1,100760711
Septin11,100752472
Sh3bp5,100766354
LOC113838704,113838704
Znf112,100767491
LOC100752128,100752128
Etnk1,100765795
LOC113839076,113839076
Tmem87b,100770602
Ppp2r5e,100762509
Mrpl20,100771139
Scpep1,100760556
Adk,100736551
Trap1,100763701
LOC107978099,107978099
LOC113833874,113833874
LOC113837198,113837198
Iqcb1,100765421
LOC113837297,113837297
Prrc2b,100755319
LOC100763656,100763656
Sod1,100765091
Klf8,100765939
Mutyh,100752384
Slc34a3,100773189
Nabp2,100751749
Dgkh,100769284
Glt1d1,100761757
Znf335,100770994
Cd226,100762155
LOC100768443,100768443
Kti12,100753691
Ube3c,100768481
Gtsf1l,100772957
Il25,100766813
Glis2,100750786
LOC100754660,100754660
Cbfa2t2,100773698
Tbrg4,100767188
LOC113830631,113830631
Commd7,100752819
Tada3,100755727
LOC103160192,103160192
Morc2,100764189
Gars1,100751073
P4ha3,100766769
Smarcc1,100768250
Pold3,100756090
Rpl36al,100753090
Colq,100767802
Mettl21a,100761287
Hmbs,100757819
LOC100770067,100770067
Ttc37,100759126
Syngr2,100773495
Bbs10,100763026
LOC100758333,100758333
Agap3,100769383
Psmb8,100751746
Crlf1,100767254
LOC100773844,100773844
Gbf1,100689421
Tnrc6b,100771313
Foxf1,100757169
LOC100772312,100772312
LOC100760537,100760537
Tnrc6a,100758607
LOC107980301,107980301
Decr2,100759323
Kpna6,100754505
Rnf157,100760898
Nosip,100754869
Znf599,100757456
Emp1,100753041
Plagl2,100753721
LOC100768366,100768366
Zdhhc3,100760307
Prcc,100752015
Selenok,100771635
Layn,100689416
Dennd4a,100772570
Cry1,100761664
Rgs3,100750980
LOC103161659,103161659
Plcxd3,103160860
Pigo,100774971
LOC100752724,100752724
Pclo,100756778
Atp5mc1,100752739
Adgrf1,100768933
LOC100773454,100773454
LOC100752320,100752320
Adam15,100773702
LOC100757335,100757335
Dcp1b,103160459
Rrs1,100767723
LOC100767953,100767953
Ctsh,100756691
Ggt1,100763802
Heatr5a,100764339
Rps7,100765366
Rai14,100760490
LOC100768462,100768462
C1H12orf45,100771219
Mtus2,100755920
LOC100752402,100752402
Tln1,100755764
Hpcal1,100752247
Cep95,100773998
Aven,100751273
Mapkbp1,100760673
Smurf2,100773704
Cdca2,100775015
Phactr1,100768215
Pex6,100773621
CUNH20orf96,100750855
Txnl4b,100757210
Fam204a,100751254
Ccdc141,100768994
Sgsm1,100760121
Ldlrad4,100758578
Ostf1,100751605
Ppil2,100760101
Slc26a8,100764091
Kng1,100764285
LOC103161724,103161724
Gata4,100756123
Nbeal2,100769109
Fam184a,100767811
Arid1b,100773316
LOC100771627,100771627
Lrrtm3,100759319
Myt1,100765954
Rapgef3,100767619
Tmem170b,100763981
Znf276,100761510
Xkr4,113833776
LOC100759869,100759869
LOC118237734,118237734
Bend6,100774404
Opn3,100751835
Slc38a2,100689188
Ifrd1,100772061
Slc25a26,100769239
Zmpste24,100752728
Dnaja1,100689381
Casr,100766791
Kcne2,100759561
Brms1,100762549
Rgs6,100760410
LOC100764157,100764157
Ttc38,100758407
Dnttip1,100769006
Rasal3,100772454
Ubr1,100769170
Lrriq3,100769397
Tmprss11f,100763137
Fam149a,100751039
Akr1e2,100750439
Cr1l,100772783
LOC100759774,100759774
Clec16a,100768590
Ttc13,100766190
Atp6v0d1,100762360
Usp25,100765702
Mrps36,100770556
Hyi,100774763
LOC103163371,103163371
Relb,100752828
Ndufv1,100757245
Cyth2,100774811
Prtg,100755217
Tapt1,100761495
LOC100758278,100758278
Scyl3,100762452
Myl10,100767841
Mob3c,100770409
Slc37a3,100770346
LOC100767706,100767706
Paxbp1,100767420
Gnat1,100689190
Snx27,100753773
LOC100752468,100752468
Btbd10,100751295
Stxbp2,100768736
Trps1,100752290
Rnf11,100750535
Dck,100751299
Itih6,100755168
Pabpc4,100751578
Hmgb1,100754755
Hoxc8,100770928
Dhrs7b,100773373
LOC103164549,103164549
Arntl2,100758300
LOC100759232,100759232
Rpl17,100763788
Ttc3,100750887
Zyx,100759336
Pcgf3,100766593
LOC107977009,107977009
Ikzf3,100768701
LOC100771200,100771200
Tmem8b,100771785
Septin9,100770421
Cenpi,100771572
LOC113834371,113834371
Nckipsd,100760109
Ptcd3,100763681
LOC113838911,113838911
Ksr1,100769629
Gnpda1,100689210
Setbp1,100761078
Armc10,100761091
Mtfp1,100755489
Ndufs2,100768067
Zbtb25,100764151
Cfap99,100770745
Znf592,100751969
LOC113831305,113831305
Mcc,100773341
C3,100763958
Spdef,100756355
Rtn2,100756065
Zzz3,100759098
Id3,100751577
Metap1d,100768673
Cul1,100757763
LOC100751814,100751814
Taf6,100775090
Pax5,100752440
Scoc,100774622
Mrps22,100758230
Ribc2,100764612
Elavl2,100771799
LOC100757644,100757644
Rassf3,100770379
LOC113837001,113837001
Nudt9,100766764
Pgd,100765199
Nostrin,100771451
Ggact,100765817
Rara,100771910
Caln1,100751134
LOC100769505,100769505
Spryd7,100752529
Kcnh7,100764883
Mmp19,100770555
Ybx3,100774412
Clstn1,100771175
Cpt1c,100767138
Brcc3,100756268
LOC100752273,100752273
Oprk1,100753654
Rpl31,100754887
LOC100768089,100768089
Cpa6,100761681
Gng10,100755995
LOC113837947,113837947
Pcyt1b,100770553
Rad54l,100771751
Tmed4,100764565
Pard3,100765823
Best3,100759541
Klhdc9,100766323
Slc9a7,100769981
Egf,100763146
LOC100766034,100766034
LOC100773619,100773619
Ppp1r12c,100765970
Wdr91,100764287
Klhl28,100755905
Dnajc12,100758554
LOC100752946,100752946
LOC113833127,113833127
LOC100774725,100774725
Atp6v0b,100754687
LOC107980128,107980128
Lrrc20,100762897
Adss1,100751825
Kif13b,100759580
Cdk20,100758610
LOC100759009,100759009
LOC113839100,113839100
Paqr8,100774609
Bcl6b,100764025
Fbxo7,100753632
Sh2d4b,100758952
Hmgb3,100772377
Phka2,100754496
LOC100756313,100756313
Nwd2,100765896
B3galt1,100761765
LOC100761044,100761044
Znf277,100771775
Znf438,100761467
Mvk,100751653
Anp32a,100758072
Pdzd2,100774098
Pak5,100770198
Nectin3,100761089
Septin10,100761748
Ddit3,100763514
Dym,100764371
LOC100761706,100761706
LOC100760639,100760639
Tyro3,100772328
Tns2,100752687
Asah2,100765841
Adgrg4,100767655
Prpf4,100753511
Pmp22,100762867
Calml3,100766751
Slc41a3,100762387
LOC113838944,113838944
Lyve1,100759540
Cdc26,100753813
Znf384,100755622
Cgrrf1,100751644
Sctr,100758738
LOC100763181,100763181
LOC100763833,100763833
Slc4a8,100773077
Cdh2,100689204
Slc26a2,100762932
Uap1,100768154
Synpo2,100753383
Btbd18,100754420
Idh1,100758958
Map6,100757168
Ints2,100774909
Mtx3,100762251
Tm2d3,100771956
Supt7l,100757081
LOC100761821,100761821
Fgf14,100762042
Plekha5,100766035
Cavin1,100756349
Arhgap32,100767169
Tshb,100751072
Eif4e2,100764716
Usf2,100757386
Scn1a,100752032
Polm,100762233
Lyplal1,100759088
Actrt3,100768343
Ctnnd2,100752408
Camsap3,100772080
LOC103161599,103161599
Hypk,100753787
LOC100763055,100763055
LOC107979490,107979490
LOC113834687,113834687
Plrg1,100773980
Fyco1,100760712
LOC100770366,100770366
LOC118240031,118240031
Prrc2c,100750698
Kcnab1,100755538
Fcsk,100752219
Rhoj,100766581
Gne,100689450
Xrn2,100770311
LOC100760955,100760955
Shisa5,100767096
Wdr31,100752912
Sarnp,100771889
Tmem39b,100760474
Bet1,100761331
Trim72,100758604
Septin5,100769765
Mex3d,100757410
Kctd2,100757654
Atxn1,107978826
Bnip3,100774634
Nusap1,100762702
Frs2,100758678
Tbc1d23,100756156
LOC100774053,100774053
Ddx17,100774831
Mindy4,100773513
Cdip1,100773437
Tp53i13,100756451
Commd2,100770093
LOC100758095,100758095
Mcm2,100769958
Icam4,100761834
Ubxn6,100756826
Ccng2,100753075
Ndufc2,100766442
LOC113837201,113837201
LOC100769978,100769978
Alb,100768954
LOC100752448,100752448
Ahcy,100750969
LOC113832969,113832969
Dmrt2,100756035
LOC100752624,100752624
Bbs4,100755264
Wdr4,100765725
Dazap1,100756248
Specc1,100751699
Apba3,100763507
Ccdc126,100762153
Cep97,100757520
CUNH15orf62,103160658
LOC103159924,103159924
Ubqln4,100763773
Fundc1,100769595
LOC100756838,100756838
LOC103161025,103161025
Ralgds,100771841
Styx,100762262
Acot7,100755154
Ankrd23,100769457
Nudt19,100758176
CUNH9orf43,100755857
LOC100752326,100752326
LOC100773390,100773390
LOC100773876,100773876
LOC100765671,100765671
LOC113838934,113838934
Myo6,100765167
Galk2,100752083
LOC103159835,103159835
Rilpl1,100773536
Gba2,100772646
Tmc8,100774079
Txndc5,100766506
Kdm6b,100756212
Psat1,100760751
Znf410,100750868
Slc6a15,100758864
Pdcd4,100766922
Zdhhc13,100762324
Brwd1,100750709
LOC100766809,100766809
LOC113835001,113835001
Rufy4,100768601
Pdia4,100753458
LOC100769218,100769218
Dtl,100750427
LOC103159729,103159729
Tcerg1,100763776
LOC100755924,100755924
Cuzd1,100765370
LOC100757375,100757375
Chpf,100765856
Eif4e3,100759947
LOC113833884,113833884
LOC100769089,100769089
Rbm5,100755547
Abhd4,100767680
Qki,100750964
Dnah9,100770690
Tafa2,100759893
LOC100771351,100771351
Marchf7,100769757
Pla2g2a,100754136
Ndufa12,100757306
Bri3bp,100752052
LOC118237867,118237867
Gldc,100762555
Nek3,100771488
Acvr1b,100764812
LOC113837384,113837384
Adamts12,100772449
Rgs20,100755874
LOC103158836,103158836
Irx3,100773584
Lrrc41,100772217
Sap30,100763782
Capn15,100763096
Sphk2,100774790
Ifng,100768486
Kif20a,100773707
LOC113838012,113838012
Lpxn,100774643
Dscaml1,100763436
LOC107980431,107980431
Trim3,100760348
Git2,100756931
Cfap36,100766513
Cul2,100767582
LOC100759156,100759156
Eps15,100751122
Jade2,100758538
Stim1,100761301
Slc46a1,100757832
LOC100759591,100759591
Dyrk1a,100764478
Lhb,100689384
Tfb2m,100765415
Fbxo36,100753561
Abraxas2,100770738
LOC100757772,100757772
Txlna,100754216
Tgif1,100774130
Myom2,100757191
Pno1,100750394
Sbk3,100768358
LOC113838567,113838567
Gprasp1,100769500
LOC100760414,100760414
Rad51b,100756125
Ttc39a,100750827
LOC100760081,100760081
LOC107977705,107977705
Rangap1,100761972
Tapbpl,100752190
Efcab2,100768231
Serpinb7,100772732
Tfap2e,100761645
P2ry2,100689189
Nsd2,100763780
Klhl11,100750471
Ccdc81,100762831
LOC113832110,113832110
Prkch,100751001
Gcfc2,100766568
LOC100760811,100760811
Slc30a5,100772274
Riox2,100752945
LOC100752556,100752556
Sh3rf2,100762724
Slc27a6,100774029
Cep68,100754661
LOC113833705,113833705
Phlda2,100761127
Plau,100759384
Rbm12b,100762542
Tmcc2,100754306
Rmnd1,100767911
LOC100767286,100767286
Snap47,100759226
Prdm2,103158597
Stx17,100751748
LOC100774159,100774159
Utp14a,100771952
Nudt5,100772118
Cmip,100759767
Ino80c,100766878
LOC100755132,100755132
Rps4x,100689408
LOC100750593,100750593
Chad,100758456
Rnf34,100766863
Adgrv1,100766602
LOC100765285,100765285
LOC113836359,113836359
Gtpbp1,100773534
Tmub2,100754122
CUNH6orf118,100752122
Znf24,100763582
Ivns1abp,100753413
Rhod,100760521
Fsd2,100769907
Pacsin1,100759729
Acod1,100764165
Fam53c,100773129
LOC107980414,107980414
Mpv17,100766363
Agt,100773858
Fam118a,100764016
Esyt2,100761977
LOC100764131,100764131
Letmd1,100756020
Magohb,100772672
Ddx27,100758755
Hk2,100772205
Kcnh1,100764830
LOC100754299,100754299
Nob1,100761193
Akap10,100759380
Ngef,100773544
Thrsp,100766732
LOC100753016,100753016
LOC100769446,100769446
Qser1,100771261
Spata2,100759901
Smim20,100772426
Tti1,100758713
Nbea,100770254
Plekhh3,100759719
Usp53,100754736
LOC100758363,100758363
LOC100774196,100774196
LOC100752923,100752923
LOC118238937,118238937
Proser1,100753434
Cbfb,100765267
Zfp90,100759053
Bcl2l11,100771754
Enpp1,100750518
LOC100751005,100751005
Wdr83os,100768419
Tex33,100764215
Casp14,100771116
Rpp30,100764835
Kat2a,100774478
Strap,100751262
LOC100755951,100755951
LOC100761853,100761853
LOC107978449,107978449
LOC100763393,100763393
Nfatc2ip,100764196
Hoxa3,100761845
Usp18,100753049
LOC100769442,100769442
Atrn,100774269
Hars1,100757635
Crtap,100767159
Rpl23a,100761992
LOC100755641,100755641
Smpd1,100760557
LOC113838321,113838321
LOC100754807,100754807
Colec10,100753023
Lgr4,100752655
Secisbp2,100759811
Aco1,100766024
Gramd2a,100755941
Tmed7,100760020
LOC100772004,100772004
Daglb,100765603
LOC100756584,100756584
Styxl1,100757874
Cryz,100768247
Ppfia3,100770934
Flii,100756205
LOC100773545,100773545
Zbtb48,100759359
Hdhd2,100772344
Fez2,100765737
LOC100770404,100770404
LOC100773351,100773351
LOC100770340,100770340
Il36rn,100752490
LOC100757491,100757491
LOC103159222,103159222
Foxo3,100770315
Mat2a,100752327
Med26,100755356
LOC113839223,113839223
Wdr97,103159761
LOC118239356,118239356
Cenpj,100752517
Rpl30,103162454
Dctn6,100754783
Col23a1,100768117
Klhdc10,100764028
Arhgef5,100756445
Gas2,100764664
Rfng,100771257
Slc39a14,100768099
Dtx3,100764385
Ngrn,100771747
LOC100764874,100764874
Msln,100761360
LOC100759756,100759756
Nop14,100767594
Cacna1d,100772497
Nek5,100752822
LOC100761043,100761043
Trpc5,100754603
Ndufs7,100766693
Samd13,113833477
Pus3,100759712
Slc22a15,100774968
Tbp,100751579
LOC100754771,100754771
LOC100762189,100762189
Phykpl,100767825
Znf205,103161033
Dad1,100767387
Sorbs3,100768383
Fen1,100756103
Slu7,100765338
Isg20,100765291
Tpr,100753776
Cdv3,100767533
Aspg,100750655
Dnajc27,100756026
LOC113836241,113836241
Apobec1,100760326
LOC100762070,100762070
Nfib,100761735
Fut8,100751648
Blvrb,100768929
LOC100770030,100770030
Mkrn1,100773800
Ercc6l,100757441
LOC100765215,100765215
Phgdh,100774394
Cep126,100762281
Fbxo45,100761316
Irf9,100760392
LOC100761501,100761501
Mbd6,100757235
Mei1,100763620
Sik2,100754772
LOC100772162,100772162
Trappc1,100762000
Rmi2,100751512
Rbbp6,100773570
Gpbar1,100774722
Olr1,100771035
Mpi,100764596
LOC100774646,100774646
Trpm7,100752689
Fbxo31,100756007
Ppp1r18,100764073
Grhl2,100768148
Zc3h6,100755342
LOC100768184,100768184
Bcl7c,100753452
Creb5,100764159
Stk35,100750596
Pax6,100766953
Ubald2,100761186
Etaa1,100750682
Vps54,100768421
Arrdc2,100771761
Sh3tc1,100767341
Meaf6,100755375
Tardbp,100769142
Liph,100758084
Chrnb4,100763565
Mad2l1,100753081
Chac1,100762174
LOC100754902,100754902
Kirrel3,100762032
LOC113837487,113837487
Hormad2,100753726
Znf598,100768049
LOC113836344,113836344
LOC100774538,100774538
Rsad1,100768136
Camkk1,100768559
LOC113837350,113837350
Ranbp3,100771967
Spag9,100766397
CUNH14orf93,100765644
Mlf2,100766182
LOC100768432,100768432
Nadk,100755696
LOC100760165,100760165
Mrpl15,100755003
Vwa2,100771172
LOC100766213,100766213
Spidr,100771321
LOC113837960,113837960
Chfr,100771287
LOC100764225,100764225
LOC100750708,100750708
Sdc4,100760006
Cdyl,100763740
Fli1,100765706
Lix1l,100773392
LOC100766517,100766517
Arsl,100773060
Jpt1,100756788
Usp35,100765174
Os9,100758962
Eif3i,100753319
Mms22l,100768068
Rpn2,103158732
Htr3b,100764440
Tmem126b,100760417
Cse1l,100756434
LOC113836065,113836065
Chtop,100769194
Pknox1,100761855
Zmat1,100754864
Fnbp1l,100757842
Traf5,100760758
Mageh1,100764776
Dis3l,100767879
Sirt2,100768923
Stx1a,100759989
Timm10b,100759766
LOC100755766,100755766
LOC100754813,100754813
Odf2,100764598
Nfkbil1,100772871
Fam167a,100755242
Sdhc,100689402
Syncrip,100758906
Mgst3,100759236
Tep1,100753953
Ttll3,100774644
Rbm3,100689372
LOC113838661,113838661
Cnrip1,100773416
Slc9a6,100768229
Fan1,100762441
LOC100761700,100761700
LOC100760635,100760635
Ccdc163,100751337
LOC100775024,100775024
Dmtf1,100760330
Ptpdc1,100758995
Hmgn3,100758486
Nhsl2,100758299
Parvg,100753282
Zxdc,100771535
LOC100761082,100761082
Etfdh,100763190
Arid1a,100771997
Mef2b,118239495
LOC113838952,113838952
Elob,100772696
Sf3a1,100754437
LOC100763119,100763119
LOC100755245,100755245
LOC100773435,100773435
Fchsd1,100752340
Cdc37l1,100761473
LOC100773291,100773291
Stk38,100752740
Bard1,100750589
Lrrc58,100768513
Pcnx1,100762643
Isg20l2,100752909
Phldb1,100759254
Rps18,100752957
Cpsf6,100773290
Slirp,100759888
LOC100763859,100763859
LOC100766339,100766339
Loxl3,100760335
Vstm5,100752528
Gnl1,100757330
LOC100775101,100775101
LOC113838217,113838217
Snrk,100770428
Rab28,100768737
Wdr48,100752446
Mn1,100772060
LOC100756663,100756663
Whamm,100771047
Sult1b1,100764411
Yes1,100754562
Sumf2,100754619
Smim12,100765711
Zbtb39,100752450
Pcmtd2,100765664
Usp12,100764216
LOC100773653,100773653
Rnd3,100755904
Ssc5d,100767781
Sgca,100759521
Pop1,100754990
Gclc,100752019
Adgra2,100751137
LOC113835357,113835357
LOC103163162,103163162
Pla2g4e,100770894
Dnaaf1,100774628
Gbgt1,100771256
Itga10,100754198
Dhtkd1,100753689
Cyth1,100768404
Mettl18,100762157
CUNH1orf174,100768214
P3h2,100752370
Slc2a1,100753506
Becn1,100762045
Spart,100766989
Rhog,100761011
Dop1a,100763056
Bcr,100768252
C1galt1,100761169
Ctdnep1,100762001
Dtnb,100756605
Oca2,100758485
Sgk1,100771433
LOC100768930,100768930
Atp5mf,103160361
LOC100753112,100753112
Chl1,100760694
Zswim7,100760249
LOC113836649,113836649
LOC103163206,103163206
Sbf2,100764737
Appl2,100771802
C6H20orf27,100766674
LOC118238770,118238770
Tob1,100766688
C1r,100768476
Hsd17b4,103161104
LOC100765092,100765092
Pdzd8,100750380
LOC100768534,100768534
Clta,100758987
LOC100755019,100755019
LOC100772455,100772455
Midn,100755088
LOC100753375,100753375
Heatr3,100756422
Tchh,118237655
Pacs1,100768741
LOC100774129,100774129
Mir3535,114483095
Kif22,100751676
Ttll7,100767380
Znf513,100767727
Nlk,100689468
Plpp6,103162885
Tbata,100768040
Ube2c,100760884
Akap6,100756287
LOC100772781,100772781
LOC113838895,113838895
Dusp14,100768086
Mmp23b,100774158
Msl3,100760785
Muc13,100765089
Plpp3,100774527
Ncald,100766704
Mbd3l1,100770293
Cdk12,100758448
Kiaa0319l,100766589
Jag1,100750525
Itfg2,100768769
Fut1,100757047
Zswim9,100766500
LOC103158782,103158782
Rcc1l,100768632
LOC100756515,100756515
Oplah,100752451
Wnt4,100769003
LOC100752363,100752363
Pwwp2b,100772421
Kctd6,100765751
LOC100763904,100763904
LOC113833780,113833780
Abo,100772592
LOC100755972,100755972
Lgals2,100755021
Krba1,100774574
LOC100767016,100767016
Lrwd1,100766394
LOC100759689,100759689
Fosb,100755767
Pla2g4d,103158591
LOC100757534,100757534
Phyh,100774732
Slx4ip,100769336
Kcnj14,100775100
Cd101,100771961
Tas1r1,100759079
Igf2bp3,100764384
Knstrn,100759555
Qtrt1,100771664
Ddb2,100756705
Atg4a,100750721
Kif1a,100770614
LOC100756220,100756220
Xpo6,100750358
LOC118239354,118239354
Mgst2,100764249
LOC107977041,107977041
LOC113832141,113832141
Cxxc5,100758671
Alkbh1,100760177
Ssr4,100751465
Gna13,100689071
Cnpy2,100765645
Pus10,100755208
Rspry1,100759716
LOC100753459,100753459
Paip1,100764567
LOC100760309,100760309
Znf358,100767110
Robo3,100767075
Znf316,100767059
Ssr1,100767661
Atp6v1h,100754134
Pdp2,100762846
Stard4,100774302
Arfgef2,100773989
LOC100756494,100756494
Ankib1,100759287
Ccdc28a,100770774
Magix,100759147
LOC100773748,100773748
Rfc4,100763988
Acsbg1,100754767
Ythdc2,100772467
LOC100755549,100755549
Hikeshi,100762248
Coq3,100763494
Rspo2,100770908
Psmb9,100767386
LOC113838828,113838828
Chrdl1,100750419
Anxa7,100763423
Rap2c,100761576
LOC100768449,100768449
Rpa1,100772412
Rbmx2,100773395
Lipc,100756973
Mettl26,100770910
CUNH12orf60,100757398
Sars2,100769771
Parn,100771839
Efna3,100773125
LOC100751896,100751896
LOC113832236,113832236
Oxsr1,100774777
Asap2,100759382
Mon1a,100756332
Eps8l3,100753693
Ppl,100768727
C1H1orf43,100762908
Itga3,100758471
LOC100774174,100774174
Kif4a,100769995
Fabp3,100761139
LOC100767925,100767925
LOC103163998,103163998
Lca5l,100753975
Pwp1,100763407
Rac1,100756792
LOC100766839,100766839
Tmem210,100774345
Cngb3,100757356
Klhdc4,100768960
Sptbn1,100763016
Dusp6,100764365
Cep131,100762484
Ankk1,100751636
Itgb1,100763033
Nup58,100763296
Cct6b,100764422
Plch2,100769053
Zan,100756574
Pou6f1,103160795
LOC100755737,100755737
Spag17,100772829
LOC103161690,103161690
Hdgfl3,100768278
LOC100756381,100756381
Il15ra,100755321
Timp1,100770193
Ndp,100759937
Kiaa0895,100768942
Pdk4,100763413
Cabyr,100753647
LOC113838744,113838744
Mcts1,100762545
Dyrk2,100771845
LOC113831853,113831853
Nacad,100769774
LOC113839472,113839472
Helb,100771259
Csk,100755922
Ccnc,100764362
Cttnbp2nl,100757568
Ankrd40,100761647
Ldah,100774181
Fam185a,100761675
Arsj,100752184
Fnta,100752295
Cdr2,100765677
Rnf212,103159853
Ccdc146,100760217
Ostm1,100769449
LOC100760025,100760025
LOC113838362,113838362
Msrb2,100752302
Nup107,100769827
Skap1,100761440
LOC100771342,100771342
Ccdc103,100758187
Fam135a,100753684
Rad50,100755349
Dnajc24,100766077
Tm6sf2,100763183
Gtf2i,100771695
Wdr92,100774000
Gns,100770659
P2rx5,100772284
Srgap1,100755954
Rab2b,100774897
Cep135,100689465
Mmp9,100770707
Sec22b,100689313
Tgm3,100752403
Lair1,100773832
Manbal,100756897
Fndc1,100761672
Slc9a3r1,100689081
Vgll1,100767081
Zfyve19,100751587
Fads1,107977238
LOC100755127,100755127
Parpbp,100770705
Mylip,100760940
Hnrnpf,100771400
Qpctl,100757515
LOC118239350,118239350
LOC100774594,100774594
LOC100767932,100767932
Limk2,100760910
Mcrs1,100761535
LOC118239867,118239867
Edaradd,100765451
Ica1l,100764818
LOC113837894,113837894
Ube4a,100757349
Cfap74,100756275
Atp5po,100770018
Ebf2,100759162
Hnrnph1,100769493
Tenm1,100757724
C1H12orf75,103160432
Lrfn2,100772089
Dcps,100761162
Abhd17b,100773175
Acot13,100758652
LOC100763130,100763130
Dhx29,100768526
Rab23,100774694
Taf11,100758577
LOC100760815,100760815
Ift22,100768415
Fam25a,100774241
Taf4,100769929
Engase,100754028
Cyth4,100766937
Srxn1,100759653
Map4k3,100756760
Cisd2,113833500
Laptm5,100766375
Atp12a,100765522
LOC100766630,100766630
Msx2,100761249
C1H4orf46,100763477
Endov,100760952
LOC113831860,113831860
Riok1,100765917
LOC100769680,100769680
Rcn2,100758430
Ephx1,100750792
Gabpb2,100768222
Irs1,100755710
LOC100768763,100768763
Gstk1,100750404
Pfkfb2,100768313
Septin4,100753932
LOC100751393,100751393
Mrtfb,100771346
H6pd,100770090
LOC113836650,113836650
Impg2,100756357
Slc12a2,100769027
Kiaa0825,100754810
Thbs3,100756924
Dvl2,100762587
Dusp5,100758694
Pif1,100755109
Cdh1,100758185
Ttc5,100753061
Spem1,100764619
LOC100764150,100764150
Tfap2d,100754897
Msl2,100760221
Glul,100764163
Atl2,100758956
S100a16,100753026
Cnot10,100770796
Ryr3,100751569
Tmem14a,100752872
Exo1,100772338
LOC100765057,100765057
Pik3c3,100765741
Hsd17b1,100750866
Cmc2,100764782
Syde1,100752146
Lias,100757956
Cmc1,100753575
Dhx34,100766240
Setd2,100765637
Gpaa1,100766326
Atp6v1d,100762500
Cttnbp2,100754789
Ifi44,100760250
Nelfa,100769975
Immt,100762629
Slc25a35,100760373
Fblim1,100774941
Man2a1,100757006
LOC100768468,100768468
Dgat2,100774981
Dnm3,100772324
Slc2a12,100769616
Prss56,100764420
Ciao2a,100773305
Nedd9,100765156
Mfn1,100756764
Nrgn,100769932
Ppme1,100753403
Eef2kmt,100772867
LOC100768110,100768110
Cry2,100774356
LOC113837207,113837207
Tbl3,100754975
Itpripl1,100759110
Nr1h4,100763600
Tnfaip1,100758992
Gfra3,100752308
Tcea1,100755581
LOC100753273,100753273
Pdha1,100774853
Acaa2,100765829
Spred3,100765145
Cpne4,100763931
Ca5b,100768750
LOC100763569,100763569
Dnal4,100772767
LOC100767769,100767769
LOC100754055,100754055
Ropn1l,100759891
Tomm20l,100760379
LOC100755477,100755477
Mei4,100765662
Eef1akmt2,100771027
Pik3ca,100689251
LOC100763259,100763259
LOC100771469,100771469
Drap1,100765946
Ctse,100757212
